UniqueID,appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
4110,388970,iZBOT,game,9.99,09/01/2015 00:00,-1,0,0
4111,389050,Pocket Rumble,game,9.99,02/01/2016 00:00,-1,0,1
4112,389650,Stardust Galaxy Warriors,game,9.99,11/10/2015 00:00,-1,0,0
4113,389840,Deserter Simulator,game,9.99,7/30/2015 0:00,-1,0,0
4114,389850,Legacy of Dorn: Herald of Oblivion,game,9.99,12/02/2015 00:00,-1,0,0
4115,390200,Queen's Quest: Tower of Darkness,game,9.99,09/10/2015 00:00,-1,0,0
4116,390290,Bulb Boy,game,9.99,10/29/2015 0:00,84,0,0
4117,390610,Circa Infinity,game,9.99,09/08/2015 00:00,80,0,0
4118,390680,Spacejacked,game,9.99,2/26/2016 0:00,-1,0,0
4119,390870,Circuit Breakers,game,9.99,11/17/2015 0:00,-1,0,1
4120,390930,AIPD - Artificial Intelligence Police Department,game,9.99,1/28/2016 0:00,-1,0,0
4121,391030,Hard to Be a God,game,9.99,8/24/2015 0:00,55,0,0
4122,391510,RHEM IV: The Golden Fragments SE,game,9.99,02/03/2016 00:00,-1,0,0
4123,391540,Undertale,game,9.99,9/15/2015 0:00,92,0,0
4124,391590,Dream Chamber,game,9.99,7/31/2015 0:00,-1,0,0
4125,392070,Pumped BMX +,game,9.99,9/18/2015 0:00,-1,0,0
4126,392610,Tricone Lab,game,9.99,11/12/2015 00:00,-1,0,0
4127,392680,Jeeboman,game,9.99,04/05/2016 00:00,-1,0,0
4128,392690,Erwin's Timewarp,game,9.99,9/21/2015 0:00,-1,0,0
4129,392720,Daily Espada,game,9.99,9/30/2015 0:00,-1,0,0
4130,392940,Epic Quest of the 4 Crystals,game,9.99,9/25/2015 0:00,-1,0,0
4131,393460,Crazy Pixel Streaker,game,9.99,03/02/2016 00:00,-1,0,1
4132,393610,ROOT,game,9.99,11/16/2015 0:00,-1,0,0
4133,393740,Synchrom,game,9.99,8/24/2015 0:00,-1,0,0
4134,393950,Get Over Here,game,9.99,8/20/2015 0:00,-1,0,1
4135,394130,Water Bears VR,game,9.99,02/01/2016 00:00,-1,0,0
4136,394260,Dance Magic,game,9.99,2/15/2016 0:00,-1,0,1
4137,394270,Country Tales,game,9.99,8/27/2015 0:00,-1,0,0
4138,394280,Dark Heritage: Guardians of Hope,game,9.99,9/24/2015 0:00,-1,0,0
4139,394310,Punch Club,game,9.99,01/08/2016 00:00,73,0,0
4140,394840,Mars Colony: Frontier,game,9.99,9/25/2015 0:00,-1,0,1
4141,394950,Mystery Castle,game,9.99,05/06/2016 00:00,-1,0,0
4142,394970,DEADBOLT,game,9.99,3/14/2016 0:00,78,0,0
4143,395150,Dark Storm: VR Missions,game,9.99,8/19/2015 0:00,-1,0,0
4144,395160,Toby: The Secret Mine,game,9.99,10/20/2015 0:00,-1,0,0
4145,395200,Ben and Ed,game,9.99,12/08/2015 00:00,-1,0,0
4146,395600,Armor Clash,game,9.99,10/21/2015 0:00,-1,0,1
4147,395640,Velocity Stream,game,9.99,10/05/2015 00:00,-1,0,1
4148,395860,The Last Dream: Developer's Edition,game,9.99,12/03/2015 00:00,-1,0,0
4149,395900,Backgammon Blitz,game,9.99,11/12/2015 00:00,-1,0,1
4150,396320,Tank Battle: 1944,game,9.99,03/01/2016 00:00,-1,0,1
4151,396480,Battlestation: Harbinger,game,9.99,2/24/2016 0:00,-1,0,0
4152,396930,Tidal Affair: Before The Storm,game,9.99,11/24/2015 0:00,-1,0,0
4153,397020,Ironkraft - Road to Hell,game,9.99,10/22/2015 0:00,-1,0,1
4154,397160,Aurora Dusk: Steam Age,game,9.99,4/28/2016 0:00,-1,0,0
4155,397360,Magician's Apprentice,game,9.99,11/09/2015 00:00,-1,0,0
4156,397430,Zoombinis,game,9.99,10/28/2015 0:00,-1,0,0
4157,397720,Romance of the Three Kingdoms Maker / ???????,game,9.99,12/09/2015 00:00,-1,0,0
4158,398100,Highschool Romance,game,9.99,11/18/2015 0:00,-1,15,0
4159,398890,Zombie Gotchi,game,9.99,3/23/2016 0:00,-1,0,0
4160,398970,Fasaria World Online,game,9.99,2/22/2015 0:00,-1,0,1
4161,399120,Prospekt,game,9.99,2/18/2016 0:00,43,0,0
4162,399240,XNemesis SandBox,game,9.99,4/16/2016 0:00,-1,0,0
4163,399600,I and Me,game,9.99,05/04/2016 00:00,-1,0,0
4164,399640,Flamebreak,game,9.99,10/16/2015 0:00,-1,0,0
4165,399890,The Secret Order 2: Masked Intent,game,9.99,11/05/2015 00:00,-1,0,0
4166,400380,Tactical Soccer The New Season,game,9.99,11/20/2015 0:00,-1,0,0
4167,400450,NeuroVoider,game,9.99,3/31/2016 0:00,-1,0,0
4168,401330,Akuatica,game,9.99,11/27/2015 0:00,-1,0,0
4169,401360,The Aquatic Adventure of the Last Human,game,9.99,1/19/2016 0:00,76,0,0
4170,401840,ChargeShot,game,9.99,9/18/2015 0:00,-1,0,0
4171,402030,Zenohell,game,9.99,10/14/2015 0:00,-1,0,0
4172,402040,The Guest,game,9.99,03/10/2016 00:00,71,0,0
4173,402060,Californium,game,9.99,2/17/2016 0:00,64,0,0
4174,402180,Sakura Swim Club,game,9.99,09/11/2015 00:00,-1,17,0
4175,402300,Dungeon Manager ZV,game,9.99,10/16/2015 0:00,-1,0,0
4176,402310,Overfall,game,9.99,03/01/2016 00:00,-1,0,0
4177,402390,Hyperdrive Massacre,game,9.99,10/12/2015 00:00,-1,0,0
4178,402530,The Last Door: Season 2 - Collector's Edition,game,9.99,3/29/2016 0:00,-1,0,0
4179,402560,Tabletopia,game,9.99,3/28/2016 0:00,-1,0,1
4180,402630,The Coma: Cutting Class,game,9.99,10/19/2015 0:00,69,0,0
4181,403230,ZombieZoid® Zenith,game,9.99,9/30/2015 0:00,-1,0,0
4182,403270,Cloudrift,game,9.99,10/30/2015 0:00,-1,0,1
4183,403510,Fairy Tale Mysteries 2: The Beanstalk,game,9.99,10/08/2015 00:00,-1,0,0
4184,403780,Color Symphony 2,game,9.99,10/16/2015 0:00,-1,0,0
4185,403830,The Consuming Shadow,game,9.99,11/20/2015 0:00,-1,0,0
4186,403880,MotoGP™15 Compact,game,9.99,12/10/2015 00:00,-1,0,1
4187,403940,Dungelot: Shattered Lands,game,9.99,2/18/2016 0:00,78,0,0
4188,404050,Black & White Bushido,game,9.99,10/02/2015 00:00,-1,0,0
4189,404420,Sun Dogs,game,9.99,10/29/2015 0:00,-1,0,0
4190,404620,The Political Machine 2016,game,9.99,02/04/2016 00:00,-1,0,1
4191,404630,One Hundred Ways,game,9.99,10/23/2015 0:00,-1,0,0
4192,404860,Inside Me,game,9.99,9/29/2015 0:00,-1,0,0
4193,405440,Ares Omega,game,9.99,03/11/2016 00:00,49,0,0
4194,405550,Jet Set Knights,game,9.99,04/07/2016 00:00,-1,0,0
4195,405720,Perfect Universe,game,9.99,2/26/2016 0:00,-1,0,1
4196,405810,Valzar,game,9.99,12/22/2015 0:00,-1,0,0
4197,405860,Super Ubie Island REMIX,game,9.99,1/15/2016 0:00,-1,0,0
4198,405960,Sunken,game,9.99,12/02/2015 00:00,-1,0,0
4199,406110,Asdivine Hearts,game,9.99,02/01/2016 00:00,-1,0,0
4200,406130,DarkMaus,game,9.99,1/26/2016 0:00,83,0,0
4201,406220,Gnomes Vs. Fairies,game,9.99,10/23/2015 0:00,-1,0,0
4202,406400,Axes and Arrows,game,9.99,10/08/2015 00:00,-1,0,0
4203,406760,"FL337 - Fleet""""",game,9.99,11/17/2015 0:00,-1,0,0
4204,406870,Eventide: Slavic Fable,game,9.99,1/28/2016 0:00,-1,0,0
4205,407100,Gulf of Aden - Task Force Somalia,game,9.99,12/14/2015 0:00,-1,0,0
4206,407340,Strawberry Vinegar,game,9.99,01/05/2016 00:00,-1,0,0
4207,407600,Raiden Legacy - Steam Edition,game,9.99,12/10/2015 00:00,-1,0,1
4208,407620,Indie Game Battle,game,9.99,10/29/2015 0:00,-1,0,1
4209,407720,Poker Pretty Girls Battle: Texas Hold'em,game,9.99,10/21/2015 0:00,-1,0,0
4210,407980,Sakura Beach 2,game,9.99,11/06/2015 00:00,-1,17,0
4211,409100,The Purring Quest,game,9.99,11/12/2015 00:00,-1,0,0
4212,409390,Marble Mountain,game,9.99,04/04/2016 00:00,-1,0,0
4213,409590,KINGDOMS,game,9.99,10/23/2015 0:00,-1,0,0
4214,409730,Death by Game Show,game,9.99,1/22/2016 0:00,-1,0,0
4215,410110,12 is Better Than 6,game,9.99,11/20/2015 0:00,74,0,0
4216,410120,AGON - The Mysterious Codex (Trilogy),game,9.99,11/18/2015 0:00,-1,0,0
4217,410130,AGON - The Lost Sword of Toledo,game,9.99,11/19/2015 0:00,-1,0,0
4218,410290,Acorn Assault: Rodent Revolution,game,9.99,03/02/2016 00:00,-1,0,1
4219,410570,Gunjack,game,9.99,04/05/2016 00:00,-1,0,0
4220,410710,System Shock: Enhanced Edition,game,9.99,10/22/2015 0:00,85,0,0
4221,411000,Sorcery! Parts 1 and 2,game,9.99,02/02/2016 00:00,69,0,0
4222,411330,Men of Valor,game,9.99,02/09/2016 00:00,71,0,1
4223,411630,Wicked Witches,game,9.99,11/27/2015 0:00,-1,0,0
4224,411690,VROOM: Galleon,game,9.99,10/27/2015 0:00,-1,0,0
4225,412310,Labyrinth,game,9.99,03/07/2016 00:00,-1,0,1
4226,412490,Yrminsul,game,9.99,03/02/2016 00:00,-1,0,0
4227,412520,Evil Defenders,game,9.99,11/11/2015 00:00,-1,0,0
4228,412560,Pro Basketball Manager 2016 - US Edition,game,9.99,2/18/2016 0:00,-1,0,0
4229,413030,Mytheon,game,9.99,12/08/2015 00:00,-1,0,1
4230,413490,Rothschild: The Sheep Will Wake,game,9.99,11/23/2015 0:00,-1,0,0
4231,413580,Reverse x Reverse,game,9.99,12/10/2015 00:00,-1,0,0
4232,413680,Statues,game,9.99,10/27/2015 0:00,-1,0,0
4233,414370,Raining Blobs,game,9.99,1/15/2016 0:00,-1,0,0
4234,414500,Caribbean Odyssey,game,9.99,11/12/2015 00:00,-1,0,0
4235,414660,Vampire Legends: The True Story of Kisilova,game,9.99,12/03/2015 00:00,-1,0,0
4236,414720,Astrox: Hostile Space Excavation,game,9.99,11/30/2015 0:00,-1,0,0
4237,415150,Pang Adventures,game,9.99,4/18/2016 0:00,-1,0,1
4238,416210,Block'hood,game,9.99,03/09/2016 00:00,-1,0,0
4239,416530,Tacopocalypse,game,9.99,1/15/2016 0:00,-1,0,0
4240,416840,Color By,game,9.99,1/21/2016 0:00,-1,0,0
4241,417110,Mayjasmine Episode01 - What is God?,game,9.99,12/02/2015 00:00,-1,0,0
4242,417900,"Upwards, Lonely Robot",game,9.99,03/10/2016 00:00,-1,0,1
4243,417990,Major\Minor,game,9.99,12/01/2015 00:00,-1,0,0
4244,418360,Gurgamoth,game,9.99,2/16/2016 0:00,-1,0,0
4245,419080,Bridge Constructor Stunts,game,9.99,2/23/2016 0:00,-1,0,0
4246,419810,House of Hell,game,9.99,1/19/2016 0:00,-1,0,0
4247,420000,Home Design 3D,game,9.99,11/20/2015 0:00,-1,0,0
4248,420110,NEKOPARA Vol. 2,game,9.99,2/19/2016 0:00,-1,17,0
4249,420270,Into the Void,game,9.99,12/04/2015 00:00,-1,0,0
4250,420380,The Strike,game,9.99,01/07/2016 00:00,-1,0,0
4251,420440,Atlantic Fleet,game,9.99,2/25/2016 0:00,-1,0,0
4252,420550,Super Arcade Football,game,9.99,04/04/2016 00:00,-1,0,0
4253,420950,Time Tenshi,game,9.99,11/20/2015 0:00,-1,18,0
4254,421700,Sakura Santa,game,9.99,12/21/2015 0:00,-1,12,0
4255,421910,PANOPTES,game,9.99,01/05/2016 00:00,-1,0,0
4256,422030,ReVeN: XBridge,game,9.99,12/02/2015 00:00,-1,0,1
4257,422590,Wacky Wheels HD,game,9.99,4/27/2016 0:00,-1,0,1
4258,422860,Holodance,game,9.99,04/05/2016 00:00,-1,0,1
4259,422980,Super Robot Jump Jump,game,9.99,3/31/2016 0:00,-1,0,0
4260,423900,Dinocide,game,9.99,1/21/2016 0:00,51,0,0
4261,424210,SodaCity,game,9.99,12/08/2015 00:00,-1,0,0
4262,424320,Anomaly 1729,game,9.99,12/30/2015 0:00,-1,0,0
4263,424760,Bladestar,game,9.99,1/15/2016 0:00,-1,0,0
4264,424850,Galactineers,game,9.99,3/25/2016 0:00,-1,0,1
4265,425600,The Order of the Thorne - The King's Challenge,game,9.99,1/26/2016 0:00,71,0,0
4266,426590,Blood of Magic,game,9.99,12/18/2015 0:00,-1,0,0
4267,427040,Pitstop Challenge,game,9.99,02/01/2016 00:00,-1,0,0
4268,427550,Tibetan Quest: Beyond the World's End,game,9.99,04/07/2016 00:00,-1,0,0
4269,427950,The Withering,game,9.99,12/18/2015 0:00,-1,0,0
4270,428200,Attack Heroes,game,9.99,4/14/2016 0:00,-1,0,0
4271,428250,Mystery Castle: The Mirror's Secret,game,9.99,12/18/2015 0:00,-1,0,0
4272,428260,The Book of Desires,game,9.99,12/18/2015 0:00,-1,0,0
4273,428270,Twilight City: Love as a Cure,game,9.99,12/18/2015 0:00,-1,0,0
4274,428280,Mystery of Unicorn Castle: The Beastmaster,game,9.99,12/18/2015 0:00,-1,0,0
4275,428440,Chasing Dead,game,9.99,03/03/2016 00:00,-1,0,0
4276,428550,Momodora: Reverie Under the Moonlight,game,9.99,03/04/2016 00:00,-1,0,0
4277,428880,The Quest,game,9.99,2/19/2016 0:00,-1,0,0
4278,429020,Lost World Zero,game,9.99,02/12/2016 00:00,-1,0,1
4279,429330,Stikbold! A Dodgeball Adventure,game,9.99,04/01/2016 00:00,-1,0,0
4280,429390,XenoShyft,game,9.99,3/29/2016 0:00,-1,0,1
4281,429600,Fairy Tale Mysteries: The Puppet Thief,game,9.99,01/07/2016 00:00,-1,0,0
4282,429610,The Emerald Maiden: Symphony of Dreams,game,9.99,2/18/2016 0:00,-1,0,0
4283,430170,Babel: Choice,game,9.99,02/12/2016 00:00,-1,0,0
4284,430960,Lucy -The Eternity She Wished For-,game,9.99,2/28/2016 0:00,-1,0,0
4285,431180,WolfQuest,game,9.99,3/25/2016 0:00,-1,0,1
4286,431220,Porradaria 2: Pagode of the Night,game,9.99,03/08/2016 00:00,-1,0,0
4287,431230,Tiny Guardians,game,9.99,3/23/2016 0:00,-1,0,0
4288,431250,Mushroom Wars,game,9.99,04/07/2016 00:00,-1,0,0
4289,431680,Nuts!: The Battle of the Bulge,game,9.99,02/12/2016 00:00,-1,0,0
4290,431840,3DRPG,game,9.99,01/12/2016 00:00,-1,0,0
4291,432480,Grenade Madness,game,9.99,4/15/2016 0:00,-1,0,1
4292,432490,ATOM GRRRL!!,game,9.99,03/01/2016 00:00,-1,17,0
4293,432610,Monumental,game,9.99,1/22/2016 0:00,-1,0,0
4294,432770,Small Town Terrors: Livingston,game,9.99,1/18/2016 0:00,-1,0,0
4295,432780,Dream Catcher Chronicles: Manitou,game,9.99,02/11/2016 00:00,-1,0,0
4296,432870,Special Tactics,game,9.99,4/26/2016 0:00,-1,0,1
4297,433120,Crash Landing,game,9.99,02/04/2016 00:00,-1,0,0
4298,433280,Warlords Battlecry III,game,9.99,1/22/2016 0:00,73,0,0
4299,433290,Nemesis of the Roman Empire,game,9.99,1/28/2016 0:00,74,0,0
4300,433360,Drawn™: Dark Flight,game,9.99,1/19/2016 0:00,75,0,0
4301,433530,Heliborne,game,9.99,2/15/2016 0:00,-1,0,1
4302,434090,Bridge! 2,game,9.99,4/21/2016 0:00,-1,0,0
4303,434360,Kitten Rampage,game,9.99,02/03/2016 00:00,-1,0,0
4304,434860,Wanderjahr,game,9.99,2/18/2016 0:00,-1,0,0
4305,434870,Megalo Polis,game,9.99,2/26/2016 0:00,-1,0,0
4306,434880,Hieroglyphika,game,9.99,02/03/2016 00:00,-1,0,0
4307,434980,Onion Force,game,9.99,03/02/2016 00:00,-1,0,0
4308,435040,Incredible Dracula: Chasing Love Collector's Edition,game,9.99,1/27/2016 0:00,-1,0,0
4309,435230,Medieval Playground,game,9.99,1/29/2016 0:00,-1,0,0
4310,435490,Pierhead Arcade,game,9.99,04/05/2016 00:00,-1,0,1
4311,435800,Binaries,game,9.99,04/04/2016 00:00,-1,0,0
4312,435840,The Preposterous Awesomeness of Everything,game,9.99,02/09/2016 00:00,57,0,0
4313,436360,Robo's World: The Zarnok Fortress,game,9.99,03/07/2016 00:00,-1,0,0
4314,436490,La Peri,game,9.99,04/05/2016 00:00,-1,0,0
4315,436510,Worlds of Chaos : Corruption,game,9.99,02/10/2016 00:00,-1,0,0
4316,437060,MOAI 3: Trade Mission Collector's Edition,game,9.99,1/29/2016 0:00,-1,0,0
4317,437420,The Secret Order 3: Ancient Times,game,9.99,03/10/2016 00:00,-1,0,0
4318,437870,Earth Space Colonies,game,9.99,02/12/2016 00:00,-1,0,0
4319,438440,Star Rogue,game,9.99,02/01/2016 00:00,-1,0,0
4320,438560,Mystery Case Files®: Escape from Ravenhearst™,game,9.99,02/03/2016 00:00,-1,0,0
4321,439730,XO-Planets,game,9.99,4/21/2016 0:00,-1,0,0
4322,440100,Fall of Gyes,game,9.99,3/18/2016 0:00,-1,0,0
4323,440410,Wolfsong,game,9.99,02/01/2016 00:00,-1,0,0
4324,440870,Mysteries of the Past: Shadow of the Daemon Collector's Edition,game,9.99,2/19/2016 0:00,-1,0,0
4325,440880,The Count Lucanor,game,9.99,03/03/2016 00:00,79,0,0
4326,441230,Babel: Tower to the Gods,game,9.99,04/05/2016 00:00,-1,0,0
4327,441280,Pharaoh Rebirth+,game,9.99,3/17/2016 0:00,-1,0,0
4328,442140,Dyadic,game,9.99,2/25/2016 0:00,-1,0,0
4329,442500,Age Of Gladiators,game,9.99,2/25/2016 0:00,-1,0,0
4330,442770,The Minims,game,9.99,04/01/2016 00:00,-1,0,0
4331,442890,Magic Potion Explorer,game,9.99,03/11/2016 00:00,-1,0,0
4332,443070,Insane Insects: The Inception,game,9.99,05/02/2016 00:00,-1,0,0
4333,443650,Wailing Heights,game,9.99,4/27/2016 0:00,-1,0,0
4334,444000,Super Night Riders,game,9.99,2/22/2016 0:00,-1,0,0
4335,444180,Techwars Online,game,9.99,3/17/2016 0:00,-1,0,1
4336,444770,Mimpi Dreams,game,9.99,3/22/2016 0:00,-1,0,0
4337,444860,Split,game,9.99,03/02/2016 00:00,-1,0,0
4338,444950,Let's Eat! Seaside Cafe,game,9.99,2/26/2016 0:00,-1,0,0
4339,444970,SPATIAL SOUND CARD,game,9.99,3/13/2016 0:00,-1,0,0
4340,445040,Sorcery! Part 3,game,9.99,04/05/2016 00:00,-1,0,0
4341,445070,Tatsu,game,9.99,04/08/2016 00:00,-1,0,1
4342,446250,Silver Bullet: Prometheus,game,9.99,04/08/2016 00:00,-1,0,0
4343,446510,Armed and Gelatinous,game,9.99,03/01/2016 00:00,-1,0,1
4344,447780,LostWinds,game,9.99,3/24/2016 0:00,-1,0,0
4345,447800,LostWinds 2: Winter of the Melodias,game,9.99,3/24/2016 0:00,-1,0,0
4346,448080,Fibbage XL,game,9.99,3/24/2016 0:00,-1,0,1
4347,448110,So Long Earth,game,9.99,4/28/2016 0:00,-1,0,0
4348,448720,Puzzle Box,game,9.99,4/22/2016 0:00,-1,0,0
4349,448910,Axes and Acres,game,9.99,04/07/2016 00:00,-1,0,0
4350,450150,Campgrounds: The Endorus Expedition Collector's Edition,game,9.99,03/03/2016 00:00,-1,0,0
4351,450290,Assault on Arnhem,game,9.99,03/11/2016 00:00,-1,0,1
4352,451200,Candlelight,game,9.99,3/15/2016 0:00,-1,0,0
4353,451520,theBlu,game,9.99,04/05/2016 00:00,-1,0,0
4354,451870,Nighttime Terror VR: Dessert Defender,game,9.99,04/04/2016 00:00,-1,0,0
4355,452240,Dawn of the Robot Empire,game,9.99,04/11/2016 00:00,-1,0,0
4356,452320,Party Saboteurs,game,9.99,04/09/2016 00:00,-1,0,1
4357,453030,The Fifth Expedition,game,9.99,04/07/2016 00:00,-1,0,0
4358,453880,Ninja Outbreak,game,9.99,3/30/2016 0:00,-1,0,0
4359,454420,Mini Metal,game,9.99,4/22/2016 0:00,-1,0,0
4360,454610,Demon's Crystals,game,9.99,4/21/2016 0:00,-1,0,1
4361,454780,Atriage,game,9.99,04/07/2016 00:00,-1,0,1
4362,455910,STAR WARS™: Rogue Squadron 3D,game,9.99,3/29/2016 0:00,-1,0,0
4363,456210,A Land Fit For Heroes,game,9.99,05/03/2016 00:00,-1,0,1
4364,456540,STAR WARS™: Rebel Assault I + II,game,9.99,3/29/2016 0:00,-1,0,0
4365,456690,Weather Lord: Following the Princess Collector's Edition,game,9.99,4/20/2016 0:00,-1,0,0
4366,456980,Parallels Cross,game,9.99,3/30/2016 0:00,-1,0,0
4367,457010,StarsOne,game,9.99,04/08/2016 00:00,-1,0,1
4368,457320,HoloBall,game,9.99,4/25/2016 0:00,-1,0,0
4369,457790,Capria: Magic of the Elements,game,9.99,04/05/2016 00:00,-1,0,0
4370,458480,Mythic Wonders: The Philosopher's Stone,game,9.99,4/21/2016 0:00,-1,0,0
4371,459520,Kinacoustic,game,9.99,05/04/2016 00:00,-1,0,0
4372,461680,Drone Racing,game,9.99,4/28/2016 0:00,-1,0,1
4373,461850,Abrix the robot,game,9.99,4/29/2016 0:00,-1,0,0
4374,464360,3030 Deathwar Redux,game,9.99,4/28/2016 0:00,-1,0,0
4375,464900,Pitfall Planet,game,9.99,05/02/2016 00:00,-1,0,0
4376,465020,Sector Six,game,9.99,05/01/2016 00:00,-1,0,0
4377,6860,Hitman: Blood Money,game,8.99,3/15/2007 0:00,82,17,0
4378,6980,Thief: Deadly Shadows,game,8.99,3/29/2007 0:00,85,0,0
4379,8000,Tomb Raider: Anniversary,game,8.99,06/05/2007 00:00,83,0,0
4380,8140,Tomb Raider: Underworld,game,8.99,11/21/2008 0:00,80,0,0
4381,8170,Battlestations Pacific,game,8.99,5/13/2009 0:00,74,0,1
4382,40500,Sacraboar,game,8.99,11/06/2009 00:00,-1,0,1
4383,46340,Theatre of War 2: Africa 1943,game,8.99,07/09/2010 00:00,63,0,1
4384,46360,Theatre of War 2: Kursk 1943,game,8.99,07/09/2010 00:00,-1,0,1
4385,200010,Quantum Conundrum,game,8.99,6/21/2012 0:00,77,0,0
4386,207750,Symphony,game,8.99,08/06/2012 00:00,75,0,0
4387,220090,The Journey Down: Chapter One,game,8.99,01/09/2013 00:00,72,0,0
4388,224860,Arma Tactics,game,8.99,10/01/2013 00:00,47,0,0
4389,232010,Euro Truck Simulator,game,8.99,03/08/2013 00:00,-1,0,0
4390,235820,Element4l,game,8.99,5/24/2013 0:00,77,0,0
4391,253470,Real World Racing,game,8.99,12/06/2013 00:00,-1,0,1
4392,255870,PixelJunk™ Shooter,game,8.99,11/11/2013 00:00,73,0,0
4393,258050,Survivor Squad,game,8.99,1/21/2015 0:00,-1,0,1
4394,263920,Zombie Grinder,game,8.99,10/16/2015 0:00,-1,0,1
4395,264260,Global Outbreak: Doomsday Edition,game,8.99,08/11/2014 00:00,-1,0,0
4396,281820,Explodemon,game,8.99,3/25/2014 0:00,-1,0,0
4397,286120,QuestRun,game,8.99,4/18/2014 0:00,-1,0,0
4398,293420,Heldric - The legend of the shoemaker,game,8.99,4/17/2014 0:00,-1,0,0
4399,294190,A-Men 2,game,8.99,6/24/2015 0:00,-1,0,0
4400,296070,MIND: Path to Thalamus Enhanced Edition,game,8.99,08/05/2014 00:00,75,0,0
4401,296810,Jump Tanks,game,8.99,03/08/2016 00:00,-1,0,1
4402,305780,Echo of the Wilds,game,8.99,06/10/2014 00:00,-1,0,0
4403,306700,Iron Fisticle,game,8.99,9/16/2014 0:00,-1,0,0
4404,307090,Fancy Skulls,game,8.99,6/16/2014 0:00,-1,0,0
4405,313360,The Maker's Eden,game,8.99,7/30/2014 0:00,-1,0,0
4406,313470,Boot Hill Heroes,game,8.99,10/10/2014 00:00,-1,0,0
4407,314050,Spheritis,game,8.99,06/04/2015 00:00,-1,0,0
4408,314290,Obludia,game,8.99,7/18/2014 0:00,-1,0,0
4409,321350,Fairspace,game,8.99,10/21/2015 0:00,-1,0,0
4410,321920,Schein,game,8.99,10/09/2014 00:00,-1,0,0
4411,322680,BLACKHOLE,game,8.99,2/27/2015 0:00,82,0,0
4412,326950,Sword of Asumi,game,8.99,01/08/2015 00:00,-1,0,0
4413,331720,Survivor Squad: Gauntlets,game,8.99,11/16/2015 0:00,-1,0,0
4414,332370,Miko Gakkou Monogatari: Kaede Episode,game,8.99,11/26/2015 0:00,-1,0,0
4415,332630,The Guilt and the Shadow,game,8.99,02/02/2015 00:00,-1,0,0
4416,333290,Mos Speedrun 2,game,8.99,09/03/2015 00:00,-1,0,0
4417,334620,Soccertron,game,8.99,03/12/2015 00:00,-1,0,0
4418,337280,Planetship,game,8.99,9/24/2015 0:00,-1,0,0
4419,338030,Mission Control: NanoMech,game,8.99,12/17/2014 0:00,-1,0,0
4420,338170,Ratz Instagib,game,8.99,1/21/2015 0:00,-1,0,1
4421,340150,Basement,game,8.99,4/30/2015 0:00,-1,0,0
4422,340400,Lucid Awakening 2,game,8.99,01/07/2015 00:00,-1,0,0
4423,341710,Crest,game,8.99,4/23/2015 0:00,-1,0,0
4424,342280,Manyland,game,8.99,12/07/2015 00:00,-1,0,1
4425,342530,Heroes Never Lose: Professor Puzzler's Perplexing Ploy,game,8.99,11/23/2015 0:00,-1,0,1
4426,342650,Fermi's Path,game,8.99,4/20/2015 0:00,-1,0,0
4427,344960,Jaques Roque,game,8.99,04/01/2015 00:00,-1,0,0
4428,346220,Lif,game,8.99,1/21/2016 0:00,-1,0,1
4429,346550,Cylne,game,8.99,03/05/2015 00:00,-1,0,0
4430,355240,NEO AQUARIUM - The King of Crustaceans -,game,8.99,06/08/2015 00:00,-1,0,1
4431,356550,East Tower - Kuon,game,8.99,6/26/2015 0:00,-1,15,0
4432,359190,Rituals,game,8.99,5/27/2015 0:00,-1,0,0
4433,359450,In Space We Brawl,game,8.99,7/17/2015 0:00,-1,0,0
4434,363940,Solar Shifter EX,game,8.99,09/11/2015 00:00,-1,0,0
4435,364510,Transcendence,game,8.99,7/24/2015 0:00,-1,0,0
4436,366620,Broken Bots,game,8.99,08/04/2015 00:00,-1,0,1
4437,367110,Dustbowl,game,8.99,5/18/2015 0:00,-1,0,0
4438,367430,One Ship Two Ship Redshift Blueshift,game,8.99,9/23/2015 0:00,-1,0,0
4439,368690,Chronoclysm,game,8.99,11/12/2015 00:00,-1,0,1
4440,374400,VoiceBot,game,8.99,06/04/2015 00:00,-1,0,0
4441,374690,RigIT,game,8.99,10/01/2015 00:00,-1,0,0
4442,376910,Hot Guns,game,8.99,3/16/2016 0:00,-1,0,0
4443,382090,Dungeon Nightmares II : The Memory,game,8.99,9/14/2015 0:00,-1,12,0
4444,383070,The Fleets of Sol,game,8.99,04/01/2016 00:00,-1,0,0
4445,383690,Mu Complex,game,8.99,10/23/2015 0:00,-1,0,0
4446,384000,Cross of the Dutchman,game,8.99,09/10/2015 00:00,59,0,0
4447,384660,RED Fuse: Rolling Explosive Device,game,8.99,9/16/2015 0:00,-1,0,0
4448,385070,Atonement: Scourge of Time,game,8.99,7/16/2015 0:00,-1,0,0
4449,386260,Microcosmum: survival of cells,game,8.99,7/24/2015 0:00,-1,0,0
4450,386400,Foosball: World Tour,game,8.99,12/11/2015 00:00,-1,0,1
4451,386650,Dungeons & Robots,game,8.99,2/29/2016 0:00,-1,0,1
4452,388600,articy:draft 2 SE - Flex License,game,8.99,10/05/2015 00:00,-1,0,0
4453,389120,10 Minute Barbarian,game,8.99,1/27/2016 0:00,-1,0,0
4454,390730,Sora,game,8.99,01/05/2016 00:00,73,0,0
